gene,pVal
"BROX",0.234765306450888
"C1orf85",0.234831904277716
"JTB",0.235121806247479
"KLF6",0.235121806247479
"XBP1",0.235268421343066
"THNSL2",0.235286108469191
"IFITM3",0.235395327143813
"RPL13",0.235415185586757
"TMEM167A",0.235489643351228
"MPG",0.235571218469037
"VAC14",0.235737431563259
"SLCO2B1",0.23580290743988
"NRBP2",0.235803356387476
"KLHDC2",0.235834914927699
"ARF1",0.235898819105265
"FBXL15",0.235959609393558
"KPNA4",0.236052550188415
"ANXA7",0.236052745562257
"SLC6A12",0.236148519593421
"DNAJC10",0.236224714277474
"SDCCAG3",0.236258795501376
"DHX36",0.236397158883438
"TMEM183A",0.236569410908451
"PDZD11",0.236662405827956
"TMEM181",0.236662405827956
"EGR1",0.236735047920591
"TNFAIP8",0.236900644374113
"CCT4",0.237116050970077
"MFAP3",0.237410157084044
"SLC43A3",0.237469483294697
"CAST",0.237661818828677
"KIF16B",0.237750034717884
"HINFP",0.237750034717884
"NOA1",0.237750034717884
"PCCA",0.237750034717884
"COQ6",0.237750034717884
"PURA",0.237903313121325
"FAM35A",0.237961356864914
"ALKBH5",0.238098010575509
"TMEM259",0.238344680992024
"ORM1",0.23857489704601
"LRRC28",0.238663613440235
"NTPCR",0.238852460176368
"RNF4",0.238962063638429
"DCUN1D3",0.23899698011678
"TXNL4B",0.23904077649899
"PDK4",0.239059713944689
"SECISBP2L",0.239212657082049
"CLIC4",0.239838762265246
"SLC38A10",0.239945143495688
"MTMR3",0.24062187568801
"SCAMP4",0.24062187568801
"DGUOK",0.240700377192253
"SCARB2",0.240700553652648
"VDAC3",0.240704663864574
"CSNK1A1",0.240752022258715
"MITD1",0.240859717005123
"PWWP2B",0.241167357440898
"RAB20",0.241167357440898
"IL15RA",0.241196963839571
"SPPL3",0.241234082241439
"RNF185",0.241234082241439
"RBM12",0.241306905888794
"ORAI1",0.24134775438896
"PLA2G16",0.241425352035291
"MRPS34",0.241679965426726
"SAA4",0.241770954470433
"CES2",0.241853649303641
"MAK16",0.241915180839452
"C16orf45",0.241915180839452
"CCDC14",0.241915180839452
"SPTLC2",0.241915180839452
"MADD",0.241915180839452
"TNKS",0.241915180839452
"AGXT",0.24196258007645
"MAPK8IP3",0.242376642373276
"IDH1",0.243256054973466
"ANAPC13",0.243399323209297
"PPP1R35",0.243427994233884
"UBE2K",0.24351137688904
"BRAP",0.243728642502502
"APOPT1",0.24382077123833
"TRAF3",0.24388432165254
"ST3GAL2",0.243900405972955
"FMR1",0.243900405972955
"YARS",0.243971833068345
"CEBPZ",0.243972139291734
"CRB3",0.243972139291734
"TMEM60",0.24409229359493
"MCUR1",0.244286276556357
"TOB1",0.244385488865495
"NDUFS4",0.244542852338005
"SENP1",0.244619119284917
"MIR29A",0.244619119284917
"SOCS5",0.244619119284917
"C21orf119",0.244619119284917
"RPIA",0.244695802190729
"ABHD13",0.244695802190729
"MOCOS",0.244695802190729
"SRP14-AS1",0.244695802190729
"IP6K1",0.244695802190729
"LRCH1",0.244695802190729
"OS9",0.244806571221541
"ST6GALNAC6",0.245376899976449
"HNRNPLL",0.245464681758825
"KDM3B",0.245464681758825
"PFDN4",0.245645927227011
"ERCC1",0.245830868043834
"TUBA1B",0.245831311265184
"IMP4",0.245831311265184
"PI4K2B",0.245835083963362
"SYNRG",0.246007888679504
"STAG1",0.246008355065732
"DAAM1",0.246028507217065
"SPP1",0.246213835577211
"KIAA0430",0.246213835577211
"TSPAN17",0.246243677664217
"SRPX2",0.246244032150728
"FBXO8",0.246244032150728
"TSEN34",0.246280392196668
"EXOC6",0.246346447385848
"FAM173A",0.246590193178475
"C21orf59",0.246726345277635
"UCHL3",0.24718860542999
"ATG14",0.247498779796024
"PLS1",0.247628894561951
"RGS3",0.248058011875886
"PANX1",0.248105412141135
"APBB1",0.248105412141135
"VWA9",0.248105412141135
"GSPT1",0.248149720889253
"RPS13",0.248246695090928
"CADM1",0.248258813569968
"MYO1D",0.248258813569968
"PCMTD1",0.248376123452378
"SLC16A1",0.248509648263276
"WWOX",0.248509648263276
"CYP4V2",0.248619699081369
"DUSP14",0.248870572697861
"SCNM1",0.248870572697861
"MUS81",0.24908686303964
"DHX16",0.24908686303964
"MRPS30",0.24914574764259
"EDC3",0.249146281012419
"FCGRT",0.249178841761868
"METTL17",0.24964616431638
"TWISTNB",0.24965345208571
"EEF1D",0.249874879876475
"RPL11",0.249884586327491
"EIF4B",0.250161112914403
"NAA35",0.250324159519519
"GGA3",0.250324159519519
"APC",0.250360709477605
"C10orf10",0.25083730136289
"ADCY9",0.251013380114823
"NDC1",0.251626323740101
"ZNF335",0.251626323740101
"FAM149B1",0.251626323740101
"EDN1",0.251626323740101
"SLC39A7",0.251765577115978
"REXO2",0.251787368207676
"MYO7A",0.251814824067027
"MED13",0.251877064272902
"NUCB2",0.252185637387968
"COX6B1",0.252354964004054
"TMEM219",0.252563675684626
"PVRL1",0.252580216543281
"LAMTOR1",0.252762985381797
"PSD4",0.252983659274796
"TST",0.253138334969069
"SPIRE1",0.253171985460528
"THSD4",0.253171985460528
"EEF1B2",0.253182473834172
"MRPS18C",0.253317190794694
"AGTR1",0.253345670561515
"PHLDB2",0.253359833871928
"R3HCC1",0.253419009757439
"ZBTB38",0.25348602187864
"URGCP",0.253820312178159
"RPL36A",0.253836335190309
"TGFBR2",0.25414640974999
"BCL9L",0.254503776605807
"AASDHPPT",0.254625692628512
"ARHGEF12",0.254703846819113
"LSM14A",0.254841085178165
"CCDC130",0.255181937590886
"MFHAS1",0.2553423841308
"DNAJC22",0.255754936817285
"MRPL15",0.255782765370378
"SMOX",0.255794258808433
"PHF1",0.256042299933133
"TYSND1",0.256046998438654
"TAB2",0.256114742824186
"PANK3",0.256327602956104
"RSRC1",0.256360904778338
"SGK1",0.256399114417695
"MRPL45",0.256545023532252
"CYLD",0.256733460623868
"UPP1",0.256905686242263
"CDHR5",0.256905686242263
"ALPK3",0.257033550315868
"SF3B3",0.25721263972417
"BRI3",0.25793158506962
"LGMN",0.258011536446375
"LRRFIP1",0.25820044738729
"TAP1",0.258221677955142
"USP12",0.258317501381297
"SLAIN2",0.258326097397465
"TRAF7",0.258466443771728
"CWC27",0.258550161635809
"COBLL1",0.258620923807188
"COQ7",0.258630951364823
"MRPS9",0.258728117305653
"TRIM8",0.259167434916475
"SEPT2",0.259258438744295
"ABCA2",0.259499541514109
"NDUFS6",0.259504188536221
"TRAF2",0.25954669857241
"ZNF680",0.25954669857241
"ARRDC1",0.259941446467247
"IER3IP1.1",0.260090825238453
"FAM3C",0.260104778595292
"TGFB1",0.26023507064128
"PGK1",0.260331177290463
"TRIM27",0.260392550556876
"AGMAT",0.260392550556876
"PIGK",0.260392550556876
"TRAPPC10",0.260627938705313
"NEO1",0.260628041417719
"IL1RAP",0.260628041417719
"CRP",0.26097824658055
"UBE2D2",0.261045015063193
"HOOK3",0.261116791673868
"FTH1",0.261560029986116
"MVK",0.261566491975851
"CTC-503J8.6",0.261850554682429
"EHHADH",0.261850554682429
"HARS",0.261920609348722
"SIRT7",0.262036117209628
"BAG3",0.262036117209628
"VIL1",0.262088962058906
"ANO6",0.262232618804606
"RABEP2",0.262371913464345
"EPS15L1",0.262397584616367
"MED22",0.262603455803661
"MSI2",0.262749290888252
"B3GALTL",0.262943382572467
"RHOBTB3",0.263074716190898
"POP5",0.263074716190898
"CTDP1",0.263079384921239
"CLSTN1",0.263079384921239
"BTN3A2",0.263079384921239
"PPIE",0.263210240041546
"LYRM4",0.263213029458469
"UPF2",0.263237069460126
"RASGEF1B",0.263432431402619
"CREBRF",0.263830540586556
"MBD1",0.264069426054286
"GK",0.264069426054286
"SENP5",0.264069426054286
"NSMF",0.264476364708284
"THAP7",0.264538264410443
"CAND1",0.264538264410443
"RBMS1",0.264538264410443
"PISD",0.264607058265932
"RHOT1",0.264607058265932
"TRIM35",0.264768924601512
"UBAP1",0.264769225365083
"NUDCD2",0.264833818718318
"UBR4",0.26488300132677
"CLCC1",0.264903420128475
"BPGM",0.264903420128475
"ZCCHC10",0.265275443679088
"SLC9A3R1",0.265467748675936
"IMPAD1",0.265469036455829
"SMG1",0.265484845796107
"TAB3",0.265511412663391
"PCTP",0.265524356574094
"AIFM2",0.265536947850285
"HERC2",0.265536947850285
"MRPL49",0.265693151503794
"ARAF",0.265693151503794
"PAPD4",0.265693151503794
"GPR180",0.26575280851143
"CASP8",0.266057763163496
"PIK3C3",0.266057763163496
"ZBTB41",0.266057763163496
"ANGPTL3",0.266064835510268
"C14orf2",0.26623752004292
"CNKSR3",0.266291972113717
"KDM4C",0.266645121513594
"PCSK5",0.266645121513594
"RPL13A",0.266677448528582
"CLDN12",0.266696022068451
"MATR3",0.266726456661466
"FDFT1",0.266746407833497
"PTGES3",0.267039507884499
"EPG5",0.267075591483123
"TMEM44",0.267075591483123
"WIPF3",0.267075591483123
"GPBP1",0.267133412891796
"ITGB1BP1",0.26726545136104
"CARD8",0.267671899506783
"CXXC1",0.267671899506783
"PSMA6",0.267917041666019
"ZBTB10",0.268202527233193
"SCAND1",0.268719116012948
"SEPT10",0.268789350918693
"TRIOBP",0.269159338085921
"SLC25A10.1",0.269238053719827
"C1orf63",0.269238053719827
"BCL7B",0.269420460888396
"POM121C",0.269528108010896
"UBE2E2",0.269691270279337
"NARS2",0.269752934590379
"STXBP2",0.269752934590379
"TFPI",0.269948668670662
"TRIM38",0.270105208772277
"SETD1A",0.270105208772277
"TWSG1",0.270105208772277
"ESYT2",0.270162511038343
"VPS72",0.270243968379258
"OPA1",0.270684888138511
"POGZ",0.270722911816672
"LRCH3",0.270761052533831
"MOAP1",0.270761052533831
"FRMD8",0.270825637274875
"UBE2G2",0.270877906893346
"C16orf91",0.270882765496769
"PYGB",0.271036404554602
"AP001816.1",0.271179543014626
"CNIH4",0.271231291191783
"ARPC5L",0.271405686781772
"SURF4",0.271477204679405
"GARS",0.271500895946369
"GSS",0.271727386220692
"VTN",0.271835038714632
"PPP3R1",0.271986191608933
"LGALS3BP",0.272246673728778
"SRSF2",0.272250400587794
"CBR1",0.272783158089021
"ABT1",0.273018314980663
"TNC",0.273077403085573
"ACAT2",0.273077403085573
"ANKRD1",0.273135065001951
"VAT1",0.273158256358833
"NFIL3",0.273158311183656
"EPHX1",0.273245767860065
"COX6A1",0.273256413048644
"THEM4",0.273259482296978
"C11orf24",0.273337416166495
"RABGGTB",0.273419134347879
"CD44",0.273419134347879
"PNPT1",0.27348316040964
"ELP3",0.27348316040964
"OST4",0.273603810625202
"UQCRQ",0.273606862187521
"XPR1",0.273738585536461
"AK3",0.273818151154142
"FOXP1",0.273866500020279
"HIAT1",0.273874551994327
"NELFE",0.274173039465161
"TMEM5",0.274275634747768
"METTL5",0.274401117148215
"CALR",0.274861671132009
"TMEM199",0.274935139305767
"GDA",0.275012593588711
"MRPL28",0.275057521628831
"UBE2B",0.275217354616619
"AIMP1",0.275217550026012
"RPSA",0.275296942812929
"MAP2K7",0.276085854459534
"MIIP",0.276279212857413
"CBFB",0.276413310490431
"SELK",0.276950943515268
"COPRS",0.276991897012914
"TAOK2",0.277012430324747
"UQCR10",0.277079980164327
"PRKACA",0.277163753555177
"RAB40B",0.277286582014588
"NSUN3",0.27734505526662
"NFAT5",0.277412006021451
"MTUS1",0.277432097080385
"NOL10",0.277541212758165
"TNIP1",0.277699862062254
"U2SURP",0.277955978508159
"IRF2BPL",0.278005135777955
"N4BP2L2",0.278276013870644
"MBTPS1",0.27835716696755
"TOMM40",0.278460067030431
"PHF23",0.278562382637041
"UBE2S",0.278572068538109
"PSMD5",0.278572068538109
"TRIM5",0.278651047743589
"SERPINA10",0.278651047743589
"FAM60A",0.278697073935651
"FTL",0.278884620152545
"MAN1A2",0.27909339101514
"RP11-539L10.3",0.279105301066594
"MRPL27",0.279128673556391
"COX7A2L",0.279276281455491
"COBL",0.279335094130738
"ZDHHC3",0.279588002688932
"ATP11B",0.279603986021199
"TIA1",0.279603986021199
"PLG",0.279726835174033
"RPA1",0.279818369401821
"MBOAT7",0.280174717728455
"ALDH4A1",0.280480816203771
"SMU1",0.280485835618377
"MPRIP",0.280783411367842
"RP11-345L23.1",0.280946275298877
"AL591479.1",0.280946275298877
"NFATC2IP",0.280964518952637
"USP53",0.28096648128081
"EAPP",0.281065979498904
"POR",0.281068082531227
"RP11-140K17.3",0.281239709892795
"ACTR8",0.281239709892795
"CHPF2",0.281239709892795
"CEP170",0.281264058216658
"HECTD1",0.281679361876442
"MXD4",0.281813322431356
"TMEM41B",0.282128147473079
"THUMPD3",0.282458830839101
"PLA2G15",0.282458830839101
"EEPD1",0.282458830839101
"MORC3",0.282458830839101
"KCTD21",0.282458830839101
"CDH1",0.282493356200903
"PRKCE",0.282893186600496
"MACROD1",0.282893186600496
"HNRNPA1",0.283772662344185
"XPA",0.284087151274952
"PDIA3",0.28443561379717
"ILKAP",0.284438894140381
"SARS2",0.284579110134834
"MOCS1",0.284971516447327
"ZDHHC16",0.285046521761339
"SLC2A8",0.285606164974807
"PLGLB1",0.285606164974807
"ZFHX3",0.285611864216147
"RP11-545E17.3",0.28576777054372
"BABAM1",0.285769889499347
"ADRBK1",0.285805986326301
"LYAR",0.285805986326301
"RP11-434D9.1",0.2859903067332
"MCRS1",0.286599021096486
"KYNU",0.286628895553042
"ITGA2",0.286628895553042
"PPAP2A",0.286796942095585
"FAM134A",0.286796942095585
"HPGD",0.286811848751255
"PRELID1",0.286852147890351
"FECH",0.287312814335999
"TAF9",0.28764116524742
"UBE2W",0.287837895188108
"CFDP1",0.287902356482834
"TMUB2",0.288187403734826
"RASSF4",0.288187403734826
"PIEZO2",0.288187403734826
"CPSF2",0.288332638882919
"FAM162A",0.288688674076171
"PSMG3-AS1",0.288736671724877
"SWSAP1",0.288736671724877
"CC2D1A",0.288777119328029
"AKIRIN1",0.288940254848337
"TMEM55A",0.289211674647944
"MPP1",0.289353808850695
"PPP1R3B",0.289400994825636
"ALG5",0.289761401725411
"CMAS",0.290176381529524
"NDUFAF6",0.290209926607154
"STK16",0.290254890577915
"TMEM139",0.290257797875973
"TMEM42",0.290317212286096
"SAFB",0.290608035920947
"TBCA",0.290815954248335
"CNP",0.290882866520063
"DENR",0.291039130878405
"ACSL4",0.291242279288468
"TMEM230",0.291290223204832
"KIAA0355",0.291435327992142
"SLC35E3",0.291435327992142
"RNF207",0.291435327992142
"EIF1AY",0.291470043252078
"ESD",0.29190770294076
"TRAF4",0.29190770294076
"DTWD1",0.291939767199523
"PLCXD2",0.291952923132019
"POGK",0.292126376288696
"MOB1B",0.29253521074154
"SSBP4",0.29253521074154
"MOSPD1",0.292695341101974
"BLVRB",0.292938864642988
"ACBD5",0.292950785535225
"KIAA0196",0.293068482758037
"ZBTB44",0.293092649194497
"ASPSCR1",0.293519137029846
"RASSF3",0.293789489128186
"SERINC3",0.294130250417856
"NKIRAS2",0.294136654708424
"VPS37B",0.294707769018825
"EIF4E3",0.294707769018825
"NUDT7",0.294707769018825
"ABL2",0.294759571205383
"HS2ST1",0.294759571205383
"ACOT9",0.295053150007744
"KCTD10",0.295069259280567
"NPAS2",0.295069259280567
"TM2D1",0.295087226010398
"LRRC59",0.29517476410379
"SLC16A3",0.295189969059982
"RPS4Y1",0.295284863116582
"MRAS",0.295418792239416
"ENPP1",0.295418792239416
"FMNL2",0.29548198541601
"MFSD12",0.295513337122219
"C16orf72",0.295562711727562
"HSCB",0.29556302043003
"FAM127A",0.296142513492802
"NSUN6",0.296367164180924
"POMT1",0.296367164180924
"ABCC4",0.296367164180924
"FGFR1OP",0.296367164180924
"LUC7L3",0.296372864143378
"PHLDA2",0.296708608623657
"TEX264",0.296710980601718
"C19orf66",0.296904961499665
"AOX1",0.297158149992451
"TRADD",0.29721560469109
"ANO10",0.297503812682995
"CDKN2A",0.297503812682995
"CCT3",0.29767506899263
"MAD2L2",0.297780179058567
"NAT9",0.297984473649126
"EMC8",0.297984473649126
"LIPC",0.297984787400863
"ETAA1",0.298004744349924
"CCDC85B",0.298371764430333
"DAGLB",0.298431899174145
"DXO",0.298431899174145
"FLVCR1-AS1",0.298431899174145
"GALE",0.298489700042891
"SEPT11",0.29875822529383
"TRIM33",0.299516482164208
"DUT",0.299665003008858
"MLLT4",0.299733431601837
"SAR1A",0.299998027369521
"ATP5H",0.300198045166956
"C16orf52",0.300210136481099
"CHCHD7",0.300220737686929
"CTB-113I20.2",0.300232558349486
"PPARGC1A",0.300232558349486
"NIPAL2",0.300253823917942
"RP11-169K16.9",0.300469685562144
"ASCC3",0.300543987771287
"GPX1",0.300683436529786
"CDV3",0.301158129233479
"ARF4",0.301222110855757
"HGFAC",0.301326269149422
"BSG",0.301368525426613
"TMBIM1",0.301471312159544
"WDR33",0.301677218801496
"PVRL3",0.301697518939235
"SNX19",0.301697518939235
"ARFRP1",0.30171449988575
"CRELD2",0.30171449988575
"CYB561",0.301818722261665
"UPB1",0.301924178452531
"SERP2",0.301932711003685
"LAD1",0.302090537005181
"SP100",0.30241007429225
"NDUFB5",0.302424211170468
"FPGS",0.302691758179473
"DUS1L",0.30287413278305
"XIAP",0.302961434017044
"LINC00910",0.30299624168529
"BTBD2",0.30299624168529
"RBM8A",0.303093971289771
"STYXL1",0.303218655343132
"CLPTM1L",0.30326573598168
"TOP1MT",0.30328474114607
"ERCC5",0.303433034804187
"OCEL1",0.303641078113013
"ZXDB",0.303641078113013
"LIMA1",0.304055499864065
"RP11-390F4.3",0.304131415132695
"TAZ",0.304131415132695
"XRCC6",0.304334301203531
"AZGP1",0.304335955854968
"C12orf44",0.304344722775352
"LPIN2",0.304388317258552
"C18orf25",0.304672356190202
"SUPT20H",0.304672356190202
"DYNLL1",0.304970510894825
"FGD4",0.304986840188171
"FRY",0.304986840188171
"NEIL1",0.304986840188171
"CMTM3",0.305053075305526
"PDCD4",0.305494332339688
"AP5M1",0.305577952460361
"MTPAP",0.305643840240177
"EMD",0.305838709760289
"SDHB",0.306155593713576
"ATXN1L",0.306256280834931
"C6orf211",0.306256280834931
"RPS4X",0.306305983249175
"CCDC71L",0.306354613883927
"SPG7",0.306607002436251
"LUC7L",0.306678844830839
"RP11-553L6.5",0.307260997578662
"FLCN",0.30735566433618
"NTMT1",0.307490037508284
"INSIG1",0.307642622951934
"ISOC1",0.307833942441027
"NFYB",0.308043015834347
"THYN1",0.308043015834347
"DENND1A",0.308063751952042
"ARHGAP32",0.308063751952042
"B4GALT3",0.308074114001458
"PERP",0.308181190560336
"RPL39",0.30819538012744
"CPN2",0.308299872507289
"RARB",0.308299872507289
"ZNF22",0.308465769004551
"CYP2C18",0.308959895760007
"GRB10",0.309135732075682
"TMCC1",0.309187011927957
"TUBG1",0.309270589576661
"EHD2",0.309670343130765
"WDFY1",0.309935464565488
"MARCH2",0.309935464565488
"RIC8A",0.310028934534066
"PTGES2",0.310324612128732
"WDR5",0.310356955231245
"NEMF",0.310479078516493
"VPS28",0.310500976270848
"CUL3",0.310672844664433
"FAM120AOS",0.311036674571477
"NR1H4",0.311159359531541
"CLU",0.311997944141082
"FARP1",0.312072536960059
"CLIP4",0.312119429974517
"ZDHHC2",0.312119429974517
"ABLIM3",0.312675454982547
"GALT",0.312898575301195
"TMEM179B",0.312955009323166
"RFFL",0.313170556708021
"PHLDA1",0.313217601662453
"SLC25A3",0.313284940516832
"ZNF428",0.313368666913949
"GABPA",0.313371781770453
"AURKAIP1",0.313747969183986
"AIDA",0.313782675946983
"BCL3",0.313845316728542
"WBP2",0.314043111325267
"HIBCH",0.314326990971972
"ACAP3",0.314360504872107
"ATP11C",0.314448877065001
"SLC38A4",0.314448877065001
"N4BP2L1",0.314448877065001
"VRK3",0.314697385264522
"TSC22D2",0.314775648225432
"C18orf21",0.314997097362847
"RANBP10",0.314997097362847
"NUDT8",0.315053231265563
"CHTF8",0.315070117468056
"CCDC66",0.315070117468056
"TRMT112",0.315148814155604
"C19orf24",0.315165920955768
"CCL2",0.315634540796081
"GLTPD2",0.315758338673689
"FBXW7",0.31581528021512
"FBLIM1",0.315891988136148
"ARHGEF5",0.316028168461635
"UBA2",0.316038347033281
"FEZ2",0.316141378172351
"PXDC1",0.31635945097906
"NAPRT1",0.316553814414728
"F11R",0.316596680248832
"ZC3H7B",0.316615505601964
"JMJD8",0.316615505601964
"PPIG",0.317172478585299
"SMYD2",0.317471099422135
"FAHD1",0.317639786504287
"C6orf106",0.317818875751494
"B3GALT6",0.317881115359093
"BCL6",0.317955680670301
"ATXN8OS",0.317955680670301
"SEC16B",0.317955680670301
"HAL",0.317955680670301
"ACVR1",0.317955680670301
"SSH3",0.317955680670301
"ATP2A2",0.318073098279636
"GOLGA3",0.318239940407447
"C1orf50",0.318474298849407
"RCN2",0.318474298849407
"RAB2B",0.318702055566822
"RP11-390P2.4",0.318702055566822
"NIN",0.318702055566822
"PTPRE",0.318702055566822
"DNAJA2",0.318856899634884
"IMMT",0.319669471316147
"KIAA1217",0.319891329859196
"DPP7",0.319995542032729
"YPEL3",0.320059320133104
"PPP1R12A",0.320301060717579
"TMEM50A",0.320508599765463
"TJP1",0.32054130146448
"UBQLN1",0.320556371017206
"CPM",0.320631148545448
"PLEK2",0.32079786761161
"LAMTOR2",0.320800443547019
"ISYNA1",0.320825212359308
"TGFBR1",0.320831925332903
"GCN1L1",0.321026306318762
"THOP1",0.321092240488153
"NFKB2",0.321488012749795
"FTSJ3",0.321488012749795
"DCUN1D1",0.321598860289807
"PEX10",0.321771502234636
"EIF4G1",0.322118383531861
"C19orf70",0.322259145285352
"ZNF326",0.322315930532026
"BOLA1",0.322372896793658
"TBC1D7",0.32265240798974
"DNAJC11",0.32265240798974
"VPS8",0.32265240798974
"ZNF511",0.32271275487341
"FBXW2",0.32271275487341
"H6PD",0.323077863859492
"DNAJC3",0.32310681766729
"DDX58",0.323531726962893
"GHITM",0.323593339740864
"DCAF12",0.323836195154996
"PRKD3",0.32454714219646
"NEK9",0.32454714219646
"QSER1",0.325045871455793
"C3orf17",0.325045871455793
"DTD1",0.325045871455793
"ARID2",0.325045871455793
"BTG2",0.325045871455793
"ERCC4",0.325045871455793
"ANXA10",0.325045871455793
"PRR14L",0.325220876217979
"SLC38A9",0.325265523737515
"TXN2",0.32569051521723
"FAM109A",0.325883423975306
"JOSD1",0.326127207177544
"KIAA1430",0.326210478162659
"TMX2",0.326238101357406
"CD151",0.326452354147754
"RP11-640M9.1",0.326455920077545
"PAFAH1B2",0.326464796538106
"ENDOV",0.326564475293203
"C14orf142",0.326634560452753
"LGALS4",0.326716267921831
"MAP7D1",0.326787065067267
"ETV5",0.326787065067267
"SLC4A7",0.326787065067267
"TCF25",0.32679248650523
"CMC1",0.326842465709368
"TPM1",0.326892894046391
"ST3GAL1",0.326962554907002
"FBXO30",0.327021109843226
"ENOSF1",0.327484103980798
"KPTN",0.328227928632726
"ARHGEF7",0.328445092827009
"ZBTB17",0.328629252224456
"MCM7",0.328676248277645
"LNPEP",0.328783270084745
